date;ticker;family;group_col;quote;yield_val;duration;convexity
13-02-2025;BCHICD0815;BE;BE;101,193673;0,0291;5,907684719;40,4592099
13-02-2025;BCHICE1215;BE;BE;101,5718362;0,0294;6,151595228;43,91040192
13-02-2025;BCHICF0815;BE;BE;101,1229031;0,0293;6,321417596;46,07919655
13-02-2025;BCHICG0815;BE;BE;101,5452674;0,0288;6,726546476;52,02175872
13-02-2025;BCHICH1215;BE;BE;102,0878516;0,0288;6,959221831;55,84584586
13-02-2025;BCHICI0815;BE;BE;102,3073686;0,0288;7,107793743;58,03332087
13-02-2025;BCHICJ1215;BE;BE;100,9530355;0,0316;7,315755306;61,44749048
13-02-2025;BCHICK0815;BE;BE;100,4176302;0,0316;7,483210879;63,93161285
13-02-2025;BCHICL1015;BE;BE;101,4505192;0,0316;7,532499982;65,42609233
13-02-2025;BCHICM1215;BE;BE;101,5999888;0,0307;7,704288056;68,14577645
13-02-2025;BCHICN0815;BE;BE;101,9147015;0,0296;7,879458941;71,00953562
13-02-2025;BCHICO1215;BE;BE;103,4526685;0,0285;8,094142688;75,38947985
13-02-2025;BCHICP0815;BE;BE;102,7202915;0,0288;8,259839129;78,06807599
13-02-2025;BCHICQ1015;BE;BE;103,4906573;0,0292;8,297078658;79,52910279
13-02-2025;BCHICR1215;BE;BE;103,2254378;0,0289;8,466271149;82,40480597
13-03-2025;BCHICA1015;BE;BE;102,0404145;0,0286;5,093973999;30,8285544
13-03-2025;BCHICB1215;BE;BE;102,2376772;0,0283;5,248886636;32,54221031
13-03-2025;BCHICC0815;BE;BE;101,190475;0,0294;5,416777058;34,32779554
13-03-2025;BCHICD0815;BE;BE;101,2492761;0,0294;5,830377529;39,50840248
13-03-2025;BCHICE1215;BE;BE;101,6740027;0,0296;6,074389935;42,9319115
13-03-2025;BCHICF0815;BE;BE;101,1935378;0,0296;6,243965444;45,06394713
13-03-2025;BCHICG0815;BE;BE;101,4561665;0,0293;6,648332047;50,9158342
13-03-2025;BCHICH1215;BE;BE;101,8833452;0,0295;6,8799763;54,67070819
13-03-2025;BCHICI0815;BE;BE;102,0213517;0,0296;7,028126144;56,81756678
13-03-2025;BCHICJ1215;BE;BE;100,6267671;0,0324;7,235504886;60,19611598
13-03-2025;BCHICK0815;BE;BE;100,105089;0,0323;7,403404612;62,66805358
13-03-2025;BCHICL1015;BE;BE;101,1890864;0,0323;7,452149333;64,14783809
13-03-2025;BCHICM1215;BE;BE;100,7296739;0,0322;7,619792925;66,68689906
13-03-2025;BCHICN0815;BE;BE;100,4039363;0,0319;7,790836361;69,35746559
13-03-2025;BCHICO1215;BE;BE;101,0730258;0,0318;7,997614523;73,4471395
13-03-2025;BCHICP0815;BE;BE;100,4117253;0,0319;8,164505665;76,12314113
13-03-2025;BCHICQ1015;BE;BE;101,2834638;0,0322;8,19954374;77,56186423
13-03-2025;BCHICR1215;BE;BE;101,3480871;0,0314;8,372242933;80,50918863
13-03-2026;BCHICA1015;BE;BE;103,6593837;0,0245;4,235044087;21,98325466
13-03-2026;BCHICB1215;BE;BE;103,2655868;0,0255;4,392350655;23,40476138
13-03-2026;BCHICC0815;BE;BE;102,9938365;0,0251;4,562372093;25,03349972
13-03-2026;BCHICD0815;BE;BE;103,4891919;0,0247;4,990329833;29,64018228
13-03-2026;BCHICE1215;BE;BE;104,116634;0,0248;5,248947163;32,74711533
13-03-2026;BCHICF0815;BE;BE;103,5018406;0,0251;5,418101878;34,6087362
13-03-2026;BCHICG0815;BE;BE;103,0756799;0,0263;5,83335954;39,76384365
13-03-2026;BCHICH1215;BE;BE;103,9788168;0,0259;6,080319997;43,28487745
13-03-2026;BCHICI0815;BE;BE;104,4250811;0,0254;6,234722015;45,33050794
13-03-2026;BCHICJ1215;BE;BE;105,1568828;0,0254;6,468756465;48,90844109
13-03-2026;BCHICK0815;BE;BE;105,0918064;0,0249;6,637677746;51,21727874
13-03-2026;BCHICL1015;BE;BE;106,6973898;0,0242;6,705942594;52,80939554
13-03-2026;BCHICM1215;BE;BE;105,453923;0,0254;6,86869814;54,95972556
13-03-2026;BCHICN0815;BE;BE;103,7942725;0,0271;7,032015264;57,11198123
13-03-2026;BCHICO1215;BE;BE;105,8150948;0,0252;7,261687749;61,29640421
13-03-2026;BCHICP0815;BE;BE;104,8389444;0,026;7,425670184;63,65740794
13-03-2026;BCHICQ1015;BE;BE;105,3477119;0,0268;7,475178004;65,05967098
13-03-2026;BCHICR1215;BE;BE;104,6319793;0,0271;7,640769469;67,55809861
13-04-2026;BCHICA1015;BE;BE;103,2401073;0,0225;4,21787786;21,6752458
13-04-2026;BCHICB1215;BE;BE;104,598905;0,0229;4,315246856;22,80186264
13-04-2026;BCHICC0815;BE;BE;104,2054104;0,0229;4,484908161;24,39179907
13-04-2026;BCHICD0815;BE;BE;104,4179903;0,0232;4,912673574;28,91289004
13-04-2026;BCHICE1215;BE;BE;104,4634542;0,0245;5,169960725;31,90544175
13-04-2026;BCHICF0815;BE;BE;104,5635952;0,0236;5,340978024;33,836966
13-04-2026;BCHICG0815;BE;BE;104,4809943;0,0242;5,758032419;39,00835463
13-04-2026;BCHICH1215;BE;BE;105,5354687;0,0237;6,00622401;42,52581193
13-04-2026;BCHICI0815;BE;BE;105,8505654;0,0235;6,159993516;44,52589381
13-04-2026;BCHICJ1215;BE;BE;106,0842715;0,0243;6,392636185;47,99488048
13-04-2026;BCHICK0815;BE;BE;105,5016424;0,0246;6,559133626;50,18156103
13-04-2026;BCHICL1015;BE;BE;105,0216016;0,0246;6,725773942;52,45161875
13-04-2026;BCHICM1215;BE;BE;106,3938539;0,0243;6,793250491;54,00711476
13-04-2026;BCHICN0815;BE;BE;104,8109373;0,0259;6,95695724;56,15883633
13-04-2026;BCHICO1215;BE;BE;105,3135126;0,0262;7,177906415;59,96703274
13-04-2026;BCHICP0815;BE;BE;106,4324119;0,0241;7,354422045;62,78683321
13-04-2026;BCHICQ1015;BE;BE;106,6541357;0,0233;7,524432076;65,45153397
13-04-2026;BCHICR1215;BE;BE;107,8522581;0,0233;7,580600367;67,04309739
14-01-2025;BCHICA1015;BE;BE;99,95587379;0,0317;5,250854465;32,33123732
14-01-2025;BCHICB1215;BE;BE;100,3178811;0,0311;5,406130571;34,10381577
14-01-2025;BCHICC0815;BE;BE;100,874141;0,0319;5,490376252;35,40390908
14-01-2025;BCHICD0815;BE;BE;100,9544006;0,0318;5,896886879;40,60332324
14-01-2025;BCHICE1215;BE;BE;99,82690562;0,0319;6,230344695;44,7102054
14-01-2025;BCHICF0815;BE;BE;100,8171627;0,0319;6,303179085;46,16898004
14-01-2025;BCHICG0815;BE;BE;101,0768176;0,0315;6,700689867;52,02768826
14-01-2025;BCHICH1215;BE;BE;100,0350454;0,0315;7,034351;56,65220861
14-01-2025;BCHICI0815;BE;BE;101,8990715;0,0313;7,072502487;57,96236423
14-01-2025;BCHICJ1215;BE;BE;99,59569317;0,0331;7,39404517;62,44911766
14-01-2025;BCHICK0815;BE;BE;101,0378168;0,0325;7,446311118;64,0358514
14-01-2025;BCHICL1015;BE;BE;100,9494343;0,0319;7,615873296;66,65917827
14-01-2025;BCHICM1215;BE;BE;100,9144329;0,0313;7,786111337;69,34860918
14-01-2025;BCHICN0815;BE;BE;102,4010085;0,0307;7,836305116;71,02318336
14-01-2025;BCHICO1215;BE;BE;102,0096304;0,03;8,170096683;76,44652387
14-01-2025;BCHICP0815;BE;BE;103,0405342;0,03;8,210103479;77,99069194
14-01-2025;BCHICQ1015;BE;BE;102,4539374;0,0301;8,375788314;80,73000739
14-01-2025;BCHICR1215;BE;BE;101,9304109;0,0301;8,542911602;83,55218727
14-03-2025;BCHICA1015;BE;BE;102,0601256;0,0286;5,08575482;30,74170504
14-03-2025;BCHICB1215;BE;BE;102,2282237;0,0284;5,240510825;32,44540312
14-03-2025;BCHICC0815;BE;BE;101,1692113;0,0295;5,408400713;34,22818354
14-03-2025;BCHICD0815;BE;BE;101,1510395;0,0296;5,821761518;39,39160138
14-03-2025;BCHICE1215;BE;BE;101,5070611;0,03;6,065183996;42,78818367
14-03-2025;BCHICF0815;BE;BE;101,0060933;0,0299;6,235005817;44,92656591
14-03-2025;BCHICG0815;BE;BE;101,2702935;0,0296;6,639210519;50,76672655
14-03-2025;BCHICH1215;BE;BE;101,7233455;0,0297;6,871032303;54,52798344
14-03-2025;BCHICI0815;BE;BE;101,8856982;0,0298;7,019166975;56,67135455
14-03-2025;BCHICJ1215;BE;BE;100,4757429;0,0326;7,226399714;60,04444562
14-03-2025;BCHICK0815;BE;BE;99,93320346;0,0326;7,393857256;62,49571257
14-03-2025;BCHICL1015;BE;BE;100,9891023;0,0326;7,442368154;63,9714979
14-03-2025;BCHICM1215;BE;BE;100,4611975;0,0326;7,609491442;66,48742516
14-03-2025;BCHICN0815;BE;BE;100,0820639;0,0324;7,7800153;69,13329261
14-03-2025;BCHICO1215;BE;BE;100,6939532;0,0323;7,986372049;73,2103216
14-03-2025;BCHICP0815;BE;BE;100,1133961;0,0323;8,153868368;75,90207826
14-03-2025;BCHICQ1015;BE;BE;101,0591478;0,0325;8,189229244;77,35818776
14-03-2025;BCHICR1215;BE;BE;101,4058126;0,0314;8,364023754;80,3721521
14-04-2025;BCHICA1015;BE;BE;101,7514792;0,0267;5,0831417;30,48081957
14-04-2025;BCHICB1215;BE;BE;103,4473663;0,0265;5,16402839;31,72807342
14-04-2025;BCHICC0815;BE;BE;102,4973605;0,0274;5,332241297;33,51035044
14-04-2025;BCHICD0815;BE;BE;102,8573083;0,0271;5,747255004;38,67859803
14-04-2025;BCHICE1215;BE;BE;103,8934705;0,0264;5,994572789;42,18073706
14-04-2025;BCHICF0815;BE;BE;103,3845499;0,0264;6,164153403;44,30043196
14-04-2025;BCHICG0815;BE;BE;103,6757345;0,0263;6,569639388;50,11661142
14-04-2025;BCHICH1215;BE;BE;104,1024791;0,0266;6,802762694;53,86151336
14-04-2025;BCHICI0815;BE;BE;104,2280577;0,0268;6,950765525;55,98699317
14-04-2025;BCHICJ1215;BE;BE;102,868019;0,0296;7,160175812;59,37828173
14-04-2025;BCHICK0815;BE;BE;102,342738;0,0296;7,327627473;61,82287232
14-04-2025;BCHICL1015;BE;BE;101,8654321;0,0296;7,494173685;64,31200428
14-04-2025;BCHICM1215;BE;BE;102,2710591;0,0305;7,54093912;65,66885506
14-04-2025;BCHICN0815;BE;BE;102,1950902;0,0299;7,713527307;68,37915627
14-04-2025;BCHICO1215;BE;BE;105,0241429;0,0271;7,938093531;73,03781831
14-04-2025;BCHICP0815;BE;BE;104,4136972;0,0273;8,10438999;75,69797267
14-04-2025;BCHICQ1015;BE;BE;103,8030171;0,0275;8,269681715;78,39811576
14-04-2025;BCHICR1215;BE;BE;104,7437351;0,0277;8,310140679;79,9309095
14-07-2025;BCHICA1015;BE;BE;101,0209022;0,0296;4,830401583;27,71785393
14-07-2025;BCHICB1215;BE;BE;101,279158;0,0291;4,987319176;29,37400775
14-07-2025;BCHICC0815;BE;BE;102,5233527;0,0287;5,08088988;30,72150019
14-07-2025;BCHICD0815;BE;BE;101,3952767;0,031;5,490210766;35,45408261
14-07-2025;BCHICE1215;BE;BE;100,8265734;0,0302;5,8256026;39,3976779
14-07-2025;BCHICF0815;BE;BE;98,70639972;0,0357;5,891800082;40,27722937
14-07-2025;BCHICG0815;BE;BE;101,4087841;0,031;6,306221612;46,27663328
14-07-2025;BCHICH1215;BE;BE;100,3878943;0,0309;6,640278116;50,67096359
14-07-2025;BCHICI0815;BE;BE;102,1126292;0,0309;6,686321508;51,96120853
14-07-2025;BCHICJ1215;BE;BE;101,177503;0,0308;7,016213367;56,53018904
14-07-2025;BCHICK0815;BE;BE;102,1995897;0,0309;7,072598987;57,99534951
14-07-2025;BCHICL1015;BE;BE;101,7233032;0,0308;7,239581358;60,41452947
14-07-2025;BCHICM1215;BE;BE;100,0567818;0,0324;7,399635364;62,60530025
14-07-2025;BCHICN0815;BE;BE;100,5886352;0,0331;7,44759792;64,0011395
14-07-2025;BCHICO1215;BE;BE;100,6698315;0,0316;7,785014741;69,29504667
14-07-2025;BCHICP0815;BE;BE;101,4505105;0,032;7,826915164;70,72516029
14-07-2025;BCHICQ1015;BE;BE;100,7730524;0,0322;7,992166304;73,31596972
14-07-2025;BCHICR1215;BE;BE;100,3462256;0,032;8,160499508;76,05006439
15-01-2025;BCHICA1015;BE;BE;99,67193608;0,0323;5,24444896;32,22758932
15-01-2025;BCHICB1215;BE;BE;99,94940776;0,0318;5,399546546;33,98813075
15-01-2025;BCHICC0815;BE;BE;100,399991;0,0329;5,482893913;35,25832473
15-01-2025;BCHICD0815;BE;BE;100,2565012;0,033;5,888429064;40,41856924
15-01-2025;BCHICE1215;BE;BE;98,99485158;0,0333;6,221384297;44,48893641
15-01-2025;BCHICF0815;BE;BE;99,89450871;0,0334;6,293142001;45,92474042
15-01-2025;BCHICG0815;BE;BE;99,81444143;0,0334;6,688268875;51,69707051
15-01-2025;BCHICH1215;BE;BE;98,56357537;0,0337;7,020821681;56,25301875
15-01-2025;BCHICI0815;BE;BE;100,2969668;0,0336;7,056826003;57,52496369
15-01-2025;BCHICJ1215;BE;BE;97,81283261;0,0356;7,37742272;61,9494202
15-01-2025;BCHICK0815;BE;BE;99,09741748;0,0353;7,426192598;63,45463577
15-01-2025;BCHICL1015;BE;BE;98,84406891;0,0348;7,595247152;66,03874391
15-01-2025;BCHICM1215;BE;BE;98,73317843;0,0342;7,765516759;68,7064585
15-01-2025;BCHICN0815;BE;BE;100,1708968;0,0337;7,8126603;70,32396222
15-01-2025;BCHICO1215;BE;BE;99,74023496;0,0328;8,147726812;75,74480108
15-01-2025;BCHICP0815;BE;BE;100,8368296;0,0328;8,185153364;77,2511116
15-01-2025;BCHICQ1015;BE;BE;100,3269064;0,0327;8,352214607;80,01545617
15-01-2025;BCHICR1215;BE;BE;99,89882924;0,0326;8,520037125;82,84071409
16-01-2025;BCHICA1015;BE;BE;99,88700637;0,0319;5,24232675;32,22766912
16-01-2025;BCHICB1215;BE;BE;100,0938409;0,0316;5,3971226;33,97341628
16-01-2025;BCHICC0815;BE;BE;100,5077992;0,0327;5,480555181;35,24436441
16-01-2025;BCHICD0815;BE;BE;100,2032343;0,0331;5,885440688;40,37588497
16-01-2025;BCHICE1215;BE;BE;98,82387845;0,0336;6,217896877;44,42196655
16-01-2025;BCHICF0815;BE;BE;99,7141564;0,0338;6,289183444;45,84356779
16-01-2025;BCHICG0815;BE;BE;99,73497659;0,0336;6,684796015;51,63328267
16-01-2025;BCHICH1215;BE;BE;98,53711454;0,0337;7,018081955;56,21445899
16-01-2025;BCHICI0815;BE;BE;100,3161954;0,0336;7,054086277;57,4862118
16-01-2025;BCHICJ1215;BE;BE;97,82963116;0,0356;7,374682994;61,90917985
16-01-2025;BCHICK0815;BE;BE;99,11999903;0,0352;7,423978144;63,43190036
16-01-2025;BCHICL1015;BE;BE;98,84764558;0,0348;7,592507426;65,9973267
16-01-2025;BCHICM1215;BE;BE;98,6924094;0,0343;7,762253101;68,64499559
16-01-2025;BCHICN0815;BE;BE;100,1190575;0,0337;7,809920574;70,28134192
16-01-2025;BCHICO1215;BE;BE;99,5131887;0,0331;8,143167165;75,63504449
16-01-2025;BCHICP0815;BE;BE;100,2858332;0,0335;8,177513682;77,04475538
16-01-2025;BCHICQ1015;BE;BE;99,44641771;0,0338;8,341765917;79,70756445
16-01-2025;BCHICR1215;BE;BE;99,34655155;0,0333;8,512397239;82,62194682
16-04-2025;BCHICA1015;BE;BE;100,9634088;0,0283;5,075775244;30,31408556
16-04-2025;BCHICB1215;BE;BE;102,5308748;0,0283;5,155735951;31,53753137
16-04-2025;BCHICC0815;BE;BE;101,4174291;0,0295;5,323469206;33,28806338
16-04-2025;BCHICD0815;BE;BE;101,3258537;0,0298;5,736432971;38,36722957
16-04-2025;BCHICE1215;BE;BE;102,0677334;0,0294;5,981732214;41,8051442
16-04-2025;BCHICF0815;BE;BE;101,4359234;0,0297;6,150568012;43,87621421
16-04-2025;BCHICG0815;BE;BE;101,561254;0,0295;6,554579886;49,64204896
16-04-2025;BCHICH1215;BE;BE;101,8981558;0,0299;6,785375512;53,32616589
16-04-2025;BCHICI0815;BE;BE;101,9643494;0,03;6,933495008;55,44483736
16-04-2025;BCHICJ1215;BE;BE;101,747115;0,0312;7,147657808;59,04335828
16-04-2025;BCHICK0815;BE;BE;102,3820417;0,0296;7,322148021;61,74197983
16-04-2025;BCHICL1015;BE;BE;103,0978638;0,028;7,495697671;64,50591192
16-04-2025;BCHICM1215;BE;BE;100,9688107;0,0323;7,526121936;65,25698439
16-04-2025;BCHICN0815;BE;BE;99,60471745;0,0334;7,689866416;67,63168567
16-04-2025;BCHICO1215;BE;BE;102,628581;0,0301;7,914701903;72,32228764
16-04-2025;BCHICP0815;BE;BE;102,098304;0,0302;8,081592729;74,98130035
16-04-2025;BCHICQ1015;BE;BE;101,5908897;0,0302;8,248061457;77,70360952
16-04-2025;BCHICR1215;BE;BE;102,6066966;0,0303;8,286731547;79,22328379
16-04-2026;BCHICA1015;BE;BE;103,2122152;0,0226;4,20959479;21,5964983
16-04-2026;BCHICB1215;BE;BE;105,123254;0,0218;4,308017629;22,78152897
16-04-2026;BCHICC0815;BE;BE;104,5843679;0,0221;4,477409846;24,35643757
16-04-2026;BCHICD0815;BE;BE;104,4197443;0,0233;4,904334858;28,8214687
16-04-2026;BCHICE1215;BE;BE;104,2426312;0,025;5,160965333;31,77986904
16-04-2026;BCHICF0815;BE;BE;104,2909331;0,0241;5,331983714;33,70639094
16-04-2026;BCHICG0815;BE;BE;104,3980626;0,0244;5,749421371;38,89187304
16-04-2026;BCHICH1215;BE;BE;105,0414603;0,0245;5,996061053;42,34078735
16-04-2026;BCHICI0815;BE;BE;105,181462;0,0246;6,149042734;44,30163596
16-04-2026;BCHICJ1215;BE;BE;105,936348;0,0246;6,383509438;47,85055284
16-04-2026;BCHICK0815;BE;BE;105,6297631;0,0244;6,55151928;50,09641152
16-04-2026;BCHICL1015;BE;BE;105,3981452;0,0241;6,719067466;52,40457308
16-04-2026;BCHICM1215;BE;BE;106,7045439;0,0239;6,786483956;53,94926918
16-04-2026;BCHICN0815;BE;BE;105,1978646;0,0254;6,950563934;56,11552913
16-04-2026;BCHICO1215;BE;BE;106,255486;0,025;7,174880616;60,04121277
16-04-2026;BCHICP0815;BE;BE;107,2647082;0,0231;7,350499514;62,83238266
16-04-2026;BCHICQ1015;BE;BE;107,3855267;0,0224;7,520072938;65,48334002
16-04-2026;BCHICR1215;BE;BE;108,6880857;0,0223;7,577412339;67,1025753
17-01-2025;BCHICA1015;BE;BE;100,2417731;0,0313;5,235032735;32,18344229
17-01-2025;BCHICB1215;BE;BE;100,5579225;0,0307;5,390322573;33,95270564
17-01-2025;BCHICC0815;BE;BE;101,135405;0,0315;5,474737597;35,25274178
17-01-2025;BCHICD0815;BE;BE;100,9354847;0,0319;5,880200708;40,39613751
17-01-2025;BCHICE1215;BE;BE;99,59253007;0,0324;6,212664711;44,4484572
17-01-2025;BCHICF0815;BE;BE;100,5489173;0,0324;6,285223796;45,90119351
17-01-2025;BCHICG0815;BE;BE;100,6254375;0,0322;6,68169899;51,71106986
17-01-2025;BCHICH1215;BE;BE;99,427913;0,0324;7,014626337;56,28821787
17-01-2025;BCHICI0815;BE;BE;101,0760526;0,0326;7,050310163;57,52567673
17-01-2025;BCHICJ1215;BE;BE;98,30010239;0,035;7,36914653;61,88856197
17-01-2025;BCHICK0815;BE;BE;99,53953333;0,0347;7,418382603;63,39920299
17-01-2025;BCHICL1015;BE;BE;99,17267188;0,0344;7,586386521;65,94684324
17-01-2025;BCHICM1215;BE;BE;98,76416487;0,0342;7,754557855;68,53719237
17-01-2025;BCHICN0815;BE;BE;100,0546838;0,0339;7,800483321;70,11291114
17-01-2025;BCHICO1215;BE;BE;99,21128431;0,0335;8,132518344;75,4150709
17-01-2025;BCHICP0815;BE;BE;100,0678526;0,0338;8,167190566;76,84213137
17-01-2025;BCHICQ1015;BE;BE;99,26125175;0,0341;8,331438752;79,5002767
17-01-2025;BCHICR1215;BE;BE;99,31424311;0,0333;8,504178061;82,48325598
17-02-2025;BCHICA1015;BE;BE;101,4613121;0,0294;5,15850157;31,46989749
17-02-2025;BCHICB1215;BE;BE;101,6949776;0,029;5,313542842;33,20757462
17-02-2025;BCHICC0815;BE;BE;100,6896516;0,03;5,481586914;35,01775533
17-02-2025;BCHICD0815;BE;BE;100,8031178;0,0299;5,895138483;40,25045813
17-02-2025;BCHICE1215;BE;BE;101,2641835;0,03;6,139156599;43,70887313
17-02-2025;BCHICF0815;BE;BE;100,8503708;0,0298;6,309225306;45,88229187
17-02-2025;BCHICG0815;BE;BE;101,2529454;0,0293;6,714085471;51,80721234
17-02-2025;BCHICH1215;BE;BE;101,7583645;0,0294;6,946091959;55,60490201
17-02-2025;BCHICI0815;BE;BE;101,9521444;0,0294;7,09461909;57,78560696
17-02-2025;BCHICJ1215;BE;BE;100,2865102;0,0325;7,300815388;61,13810821
17-02-2025;BCHICK0815;BE;BE;99,48379226;0,0329;7,466500356;63,54484953
17-02-2025;BCHICL1015;BE;BE;100,276697;0,0333;7,512689742;64,95139287
17-02-2025;BCHICM1215;BE;BE;100,1797135;0,0327;7,682943015;67,59891283
17-02-2025;BCHICN0815;BE;BE;100,2350391;0,0319;7,856589785;70,3854588
17-02-2025;BCHICO1215;BE;BE;101,4042394;0,0311;8,067591321;74,65120122
17-02-2025;BCHICP0815;BE;BE;100,6631054;0,0314;8,233276789;77,30818642
17-02-2025;BCHICQ1015;BE;BE;101,4327151;0,0317;8,268784084;78,7573217
17-02-2025;BCHICR1215;BE;BE;100,8311979;0,0318;8,435210516;81,51286308
17-03-2025;BCHICA1015;BE;BE;101,8305891;0,0291;5,082249214;30,67739109
17-03-2025;BCHICB1215;BE;BE;101,919586;0,029;5,236830513;32,37075773
17-03-2025;BCHICC0815;BE;BE;100,7869201;0,0302;5,404559761;34,1425217
17-03-2025;BCHICD0815;BE;BE;100,5555795;0,0307;5,816835509;39,25654284
17-03-2025;BCHICE1215;BE;BE;100,928264;0,0309;6,060219988;42,6603611
17-03-2025;BCHICF0815;BE;BE;100,4271928;0,0309;6,229793404;44,7824845
17-03-2025;BCHICG0815;BE;BE;100,6704617;0,0305;6,633758834;50,61530398
17-03-2025;BCHICH1215;BE;BE;101,0991546;0,0307;6,864661502;54,3485612
17-03-2025;BCHICI0815;BE;BE;101,2494909;0,0307;7,013091479;56,49984608
17-03-2025;BCHICJ1215;BE;BE;100,0003912;0,0333;7,220554377;59,89142696
17-03-2025;BCHICK0815;BE;BE;99,61608311;0,0331;7,388900957;62,37113474
17-03-2025;BCHICL1015;BE;BE;100,8285356;0,0328;7,438586188;63,89490688
17-03-2025;BCHICM1215;BE;BE;100,2318808;0,0329;7,605188083;66,39013924
17-03-2025;BCHICN0815;BE;BE;99,78902749;0,0328;7,775190802;69,01385747
17-03-2025;BCHICO1215;BE;BE;100,2140771;0,0329;7,979997104;73,0401032
17-03-2025;BCHICP0815;BE;BE;99,46343601;0,0332;8,145675003;75,66139099
17-03-2025;BCHICQ1015;BE;BE;100,2429477;0,0335;8,179487967;77,08223705
17-03-2025;BCHICR1215;BE;BE;100,4064368;0,0326;8,352913838;80,03935364
17-03-2026;BCHICA1015;BE;BE;103,4716599;0,025;4,229123724;21,90973646
17-03-2026;BCHICB1215;BE;BE;103,0777735;0,026;4,386418265;23,32812595
17-03-2026;BCHICC0815;BE;BE;102,829914;0,0255;4,556530257;24,95878997
17-03-2026;BCHICD0815;BE;BE;103,342259;0,025;4,984490518;29,56294171
17-03-2026;BCHICE1215;BE;BE;104,055816;0,0249;5,243312431;32,67959034
17-03-2026;BCHICF0815;BE;BE;103,4362779;0,0253;5,412311363;34,53109651
17-03-2026;BCHICG0815;BE;BE;102,846791;0,0267;5,827091803;39,66034932
17-03-2026;BCHICH1215;BE;BE;103,4841693;0,0267;6,072884559;43,13193229
17-03-2026;BCHICI0815;BE;BE;103,7597089;0,0265;6,226496294;45,13844938
17-03-2026;BCHICJ1215;BE;BE;104,3438817;0,0267;6,459325191;48,67537659
17-03-2026;BCHICK0815;BE;BE;104,3014575;0,0261;6,628558331;50,9881303
17-03-2026;BCHICL1015;BE;BE;105,9328288;0,0253;6,696460022;52,58256357
17-03-2026;BCHICM1215;BE;BE;104,6610398;0,0265;6,859200138;54,72558088
17-03-2026;BCHICN0815;BE;BE;102,7249849;0,0286;7,021019553;56,81137955
17-03-2026;BCHICO1215;BE;BE;102,8845484;0,0292;7,238803239;60,55928857
17-03-2026;BCHICP0815;BE;BE;102,2869626;0,0294;7,405378089;62,9967474
17-03-2026;BCHICQ1015;BE;BE;103,1583057;0,0297;7,454822737;64,4528166
17-03-2026;BCHICR1215;BE;BE;103,2539708;0,0289;7,626064898;67,13631437
18-02-2025;BCHICA1015;BE;BE;101,5469925;0,0292;5,156068529;31,45513232
18-02-2025;BCHICB1215;BE;BE;101,7752294;0,0289;5,310959974;33,18515572
18-02-2025;BCHICC0815;BE;BE;100,7631714;0,0298;5,479161861;35,00298109
18-02-2025;BCHICD0815;BE;BE;100,8925967;0,0297;5,8927959;40,23646171
18-02-2025;BCHICE1215;BE;BE;101,3494291;0,0299;6,136663667;43,68525181
18-02-2025;BCHICF0815;BE;BE;100,9376819;0,0297;6,306732396;45,85828204
18-02-2025;BCHICG0815;BE;BE;101,3157333;0,0292;6,711646347;51,78289604
18-02-2025;BCHICH1215;BE;BE;101,8018085;0,0293;6,943714352;55,58081995
18-02-2025;BCHICI0815;BE;BE;101,9899178;0,0293;7,092248949;57,76137188
18-02-2025;BCHICJ1215;BE;BE;100,3258022;0,0325;7,298075662;61,09801962
18-02-2025;BCHICK0815;BE;BE;99,52792957;0,0329;7,46376063;63,50394104
18-02-2025;BCHICL1015;BE;BE;100,3149592;0,0332;7,510472133;64,92843482
18-02-2025;BCHICM1215;BE;BE;100,213443;0,0326;7,680724319;67,57571126
18-02-2025;BCHICN0815;BE;BE;100,2673706;0,0318;7,854369891;70,36201071
18-02-2025;BCHICO1215;BE;BE;101,4241172;0,0311;8,064851595;74,60705181
18-02-2025;BCHICP0815;BE;BE;100,6828973;0,0313;8,231139943;77,28539225
18-02-2025;BCHICQ1015;BE;BE;101,4483477;0,0317;8,266044358;78,71218791
18-02-2025;BCHICR1215;BE;BE;100,8429571;0,0318;8,43247079;81,46688146
18-03-2025;BCHICA1015;BE;BE;102,1876682;0,0284;5,080581462;30,69803406
18-03-2025;BCHICB1215;BE;BE;102,257165;0,0284;5,235031372;32,38594842
18-03-2025;BCHICC0815;BE;BE;101,1060135;0,0296;5,402764055;34,15924549
18-03-2025;BCHICD0815;BE;BE;100,835626;0,0302;5,815090325;39,27043501
18-03-2025;BCHICE1215;BE;BE;101,308238;0,0303;6,058963742;42,68908719
18-03-2025;BCHICF0815;BE;BE;100,7987675;0,0303;6,228538126;44,81328924
18-03-2025;BCHICG0815;BE;BE;101,0443837;0,03;6,63252666;50,64205275
18-03-2025;BCHICH1215;BE;BE;101,4675678;0,0301;6,864101818;54,39528763
18-03-2025;BCHICI0815;BE;BE;101,6157129;0,0302;7,012206133;56,53472129
18-03-2025;BCHICJ1215;BE;BE;100,2735861;0,0329;7,219590168;59,9165045
18-03-2025;BCHICK0815;BE;BE;99,80982891;0,0328;7,387491616;62,38100978
18-03-2025;BCHICL1015;BE;BE;100,9543832;0,0327;7,436367673;63,87201269
18-03-2025;BCHICM1215;BE;BE;100,3802227;0,0327;7,603490961;66,38557209
18-03-2025;BCHICN0815;BE;BE;99,95943793;0,0326;7,773493824;69,0097626
18-03-2025;BCHICO1215;BE;BE;100,4282336;0,0326;7,979075978;73,05979721
